code,date,type,titre,demandeur,nb votants,requis,pour,contre,abstentions,demandeur REP,demandeur LAREM,demandeur FI,demandeur PS,demandeur EELV,demandeur MODEM,demandeur ND,demandeur RPS,demandeur UDRL,demandeur PCF,demandeur CDP,demandeur GOV,demandeur COM SPE
VTANR5L15V219,2017-11-02,scrutin public ordinaire,l'amendement n° 346 de M. Ruffin à l'article 29 et État B de la seconde partie du projet de loi de finances pour 2018 (première lecture) - Mission cohésion des territoires,"Président du groupe ""Nouvelle Gauche""",104,50,18,81,5,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V2190,2019-10-23,scrutin public ordinaire,l'amendement n° 1975 de M. Houlié après l'article 8 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""de la Gauche démocrate et républicaine""Présidente du groupe ""Socialistes et apparentés""",123,59,42,75,6,0,0,0,1,0,0,0,0,0,1,0,0,0
VTANR5L15V2191,2019-10-23,scrutin public ordinaire,l'amendement n° 593 de M. Le Fur et les amendements identiques suivants après l'article 8 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""Les Républicains""",58,29,19,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2192,2019-10-23,scrutin public ordinaire,l'amendement n° 920 de M. Cubertafon après l'article 8 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""UDI, Agir et Indépendants""",103,50,38,60,5,0,0,0,0,0,0,0,0,1,0,0,0,0
VTANR5L15V2193,2019-10-23,scrutin public ordinaire,l'amendement n° 703 de la commission des affaires sociales après l'article 8 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""UDI, Agir et Indépendants""",108,44,12,75,21,0,0,0,0,0,0,0,0,1,0,0,0,0
VTANR5L15V2194,2019-10-23,scrutin public ordinaire,l'amendement n° 1605 de M. Christophe après l'article 8 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""UDI, Agir et Indépendants""",112,48,12,82,18,0,0,0,0,0,0,0,0,1,0,0,0,0
VTANR5L15V2195,2019-10-23,scrutin public ordinaire,l'amendement n° 1584 de M. Christophe après l'article 8 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""UDI, Agir et Indépendants""",110,46,12,79,19,0,0,0,0,0,0,0,0,1,0,0,0,0
VTANR5L15V2196,2019-10-23,scrutin public ordinaire,l'amendement n° 1626 (rect.) de M. Girardin après l'article 8 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""UDI, Agir et Indépendants""",109,47,24,69,16,0,0,0,0,0,0,0,0,1,0,0,0,0
VTANR5L15V2197,2019-10-23,scrutin public ordinaire,l'amendement n° 617 de M. Dharréville après l'article 8 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""de la Gauche démocrate et républicaine""",123,58,35,79,9,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V2198,2019-10-24,scrutin public ordinaire,l'amendement n° 469 de M. Isaac-Sibille et les amendements identiques suivants après l'article 9 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""du Mouvement Démocrate et apparentés""",75,33,27,38,10,0,0,0,0,0,1,0,0,0,0,0,0,0
VTANR5L15V2199,2019-10-24,scrutin public ordinaire,l'amendement n° 705 de la commission des affaires sociales et l'amendement identique suivant après l'article 9 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""du Mouvement Démocrate et apparentés""",81,39,32,44,5,0,0,0,0,0,1,0,0,0,0,0,0,0
VTANR5L15V22,2017-07-11,scrutin public ordinaire,l'amendement n° 163 de M. Prudhomme à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,"Président du groupe ""La France insoumise""",176,88,22,153,1,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V220,2017-11-02,scrutin public ordinaire,l'amendement de suppression n° 34 de M. Boucard et les amendements identiques suivants à l'article 52 de la seconde partie du projet de loi de finances pour 2018 (première lecture) - Mission cohésion des territoires,"Président du groupe ""Les Républicains""",108,54,31,76,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2200,2019-10-24,scrutin public ordinaire,l'amendement n° 1305 de Mme Sanquer après l'article 9 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""UDI, Agir et Indépendants""",47,20,6,32,9,0,0,0,0,0,0,0,0,1,0,0,0,0
VTANR5L15V2201,2019-10-24,scrutin public ordinaire,l'amendement n° 595 (rect.) de M. Le Fur après l'article 9 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""Les Républicains""",61,31,22,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2202,2019-10-24,scrutin public ordinaire,l'amendement n° 621 de M. Dharréville et l'amendement identique suivant après l'article 9 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""de la Gauche démocrate et républicaine""",57,29,18,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V2203,2019-10-24,scrutin public ordinaire,l'amendement n° 839 de Mme Valentin et l'amendement identique suivant après l'article 9 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""Les Républicains""",46,24,16,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2204,2019-10-24,scrutin public ordinaire,l'amendement n° 1192 de M. Woerth après l'article 9 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""Les Républicains""",46,24,16,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2205,2019-10-24,scrutin public ordinaire,l'amendement n° 1193 de M. Door à l'article 16 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""Les Républicains""",43,22,10,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2206,2019-10-24,scrutin public ordinaire,l'amendement n° 163 de M. Pauget et les amendements identiques suivants à l'article 17 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Présidente du groupe ""Socialistes et apparentés""",62,31,22,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V2207,2019-10-24,scrutin public ordinaire,l'amendement n° 1402 de M. Door à l'article 17 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""Les Républicains""",61,30,50,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2208,2019-10-24,scrutin public ordinaire,l'article 17 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Présidente du groupe ""Socialistes et apparentés""",58,25,44,5,9,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V2209,2019-10-24,scrutin public ordinaire,l'amendement n° 1 de M. Véran à l'article 13 du projet de loi de financement de la sécurité sociale pour 2020 (seconde délibération) (première lecture).,"Présidente du groupe ""Socialistes et apparentés""",93,46,72,19,2,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V221,2017-11-02,scrutin public ordinaire,l'amendement n° 69 de M. Bazin et les amendements identiques suivants à l'article 52 de la seconde partie du projet de loi de finances pour 2018 (première lecture) - Mission cohésion des territoires,"Président du groupe de la ""Gauche démocrate et républicaine""",89,45,31,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V2210,2019-10-25,scrutin public ordinaire,l'article 32 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""La République en Marche""",35,15,28,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2211,2019-10-25,scrutin public ordinaire,l'amendement n° 670 de Mme Firmin Le Bodo à l'article 34 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""Les Républicains""",37,19,10,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2212,2019-10-25,scrutin public ordinaire,l'amendement n° 1194 de M. Door à l'article 34 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""Les Républicains""",37,19,11,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2213,2019-10-25,scrutin public ordinaire,l'article 34 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""La République en Marche""",36,19,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2214,2019-10-25,scrutin public ordinaire,l'article 35 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""La République en Marche""",38,20,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2215,2019-10-25,scrutin public ordinaire,l'amendement de suppression n° 663 de M. Quatennens à l'article 37 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""La France insoumise""",50,23,2,43,5,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2216,2019-10-25,scrutin public ordinaire,l'amendement  n° 1069 de M. Aviragnet après l'article 39 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Présidente du groupe ""Socialistes et apparentés""",47,22,10,33,4,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V2217,2019-10-25,scrutin public ordinaire,l'amendement  n° 1070 de M. Aviragnet après l'article 39 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""de la Gauche démocrate et républicaine""",47,22,9,33,5,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V2218,2019-10-25,scrutin public ordinaire,l'amendement de suppression n° 159 de M. Pauget et les amendements identiques suivants à l'article 41 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""Les Républicains""Président du groupe ""La France insoumise""",45,23,14,31,0,1,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2219,2019-10-25,scrutin public ordinaire,l'article 45 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""de la Gauche démocrate et républicaine""Président du groupe ""La République en Marche""",40,21,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V222,2017-11-03,scrutin public ordinaire,l'amendement n° 564 (rect.) du Gouvernement à l'article 52 de la seconde partie du projet de loi de finances pour 2018 (première lecture) - Mission cohésion des territoires,"Président du groupe ""La République en Marche""",87,44,70,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2220,2019-10-25,scrutin public ordinaire,l'amendement n° 604 de M. Potier à l'article 46 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Présidente du groupe ""Socialistes et apparentés""",38,17,6,27,5,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V2221,2019-10-25,scrutin public ordinaire,l'amendement n° 1316 de M. Orphelin et l'amendement identique suivant à l'article 46 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Présidente du groupe ""Socialistes et apparentés""",40,19,7,29,4,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V2222,2019-10-25,scrutin public ordinaire,l'article 46 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Présidente du groupe ""Socialistes et apparentés""",40,21,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V2223,2019-10-25,scrutin public ordinaire,l'article 48 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""La République en Marche""",36,19,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2224,2019-10-25,scrutin public ordinaire,l'amendement n° 1196 de M. Lurton après l'article 50 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""Les Républicains""",41,21,13,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2225,2019-10-25,scrutin public ordinaire,l'amendement n° 1728 de Mme Elimas après l'article 50 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Président du groupe ""UDI, Agir et Indépendants""",39,20,15,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0
VTANR5L15V2226,2019-10-25,scrutin public ordinaire,l'amendement de supression n° 160 de M. Pauget et les amendements identiques suivants à l'article 52 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Présidente du groupe ""Socialistes et apparentés""Président du groupe ""Les Républicains""",35,18,9,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V2227,2019-10-25,scrutin public ordinaire,l'amendement n° 636 de M. Aviragnet à l'article 52 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Présidente du groupe ""Socialistes et apparentés""",34,18,8,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V2228,2019-10-25,scrutin public ordinaire,l'amendement n° 648 de M. Dharréville et l'amendement identique suivant à l'article 52 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Présidente du groupe ""Socialistes et apparentés""",35,18,8,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V2229,2019-10-25,scrutin public ordinaire,l'amendement n° 99 de M. Lorion et les amendements identiques suivants à l'article 52 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Présidente du groupe ""Socialistes et apparentés""",35,18,9,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V223,2017-11-03,scrutin public ordinaire,l'amendement n° 364 de M. Pupponi et l'amendement identique suivant après l'article 52 de la seconde partie du projet de loi de finances pour 2018 (première lecture) - Mission cohésion des territoires,"Président du groupe ""Nouvelle Gauche""",65,32,16,47,2,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V2230,2019-10-25,scrutin public ordinaire,l'article 52 du projet de loi de financement de la sécurité sociale pour 2020 (première lecture).,"Présidente du groupe ""Socialistes et apparentés""",32,16,27,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V2231,2019-10-28,scrutin public ordinaire,l'amendement n° 174 de Mme Trisse et l'amendement identique suivant à l'article 38 et État B de la seconde partie du projet de loi de finances pour 2020 (première lecture) - Mission Recherche et enseignement supérieur,"Président du groupe ""Les Républicains""",56,27,22,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2232,2019-10-28,scrutin public ordinaire,l'amendement n° 458 de Mme Manin à l'article 38 et État B de la seconde partie du projet de loi de finances pour 2020 (première lecture) - Mission Recherche et enseignement supérieur,"Présidente du groupe ""Socialistes et apparentés""",77,35,21,48,8,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V2233,2019-10-28,scrutin public ordinaire,l'amendement n° 492 de Mme Manin après l'article 76 de la seconde partie du projet de loi de finances pour 2020 (première lecture) - Mission Recherche et enseignement supérieur,"Présidente du groupe ""Socialistes et apparentés""",75,37,24,49,2,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V2234,2019-10-28,scrutin public ordinaire,"l'amendement n° 142 de M. Dive à l'article 38 et État B de la seconde partie du projet de loi de finances pour 2020 (première lecture) - Mission Agriculture, alimentation, forêt et affaires rurales","Président du groupe ""Les Républicains""",31,15,8,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2235,2019-10-29,scrutin public solennel,l'ensemble du projet de loi de financement de la sécurité sociale pour 2020 (première lecture),Conférence des Présidents,550,264,339,188,23,0,0,0,0,0,0,0,0,0,0,1,0,0
VTANR5L15V2236,2019-10-29,scrutin public ordinaire,l'amendement n° 662 de M. Pradié à l'article 38 et État B de la seconde partie du projet de loi de finances pour 2020 (première lecture) - Mission Justice,"Président du groupe ""Les Républicains""",111,54,39,68,4,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2237,2019-10-29,scrutin public ordinaire,l'amendement n° 124 de M. Dunoyer à l'article 38 et État B de la seconde partie du projet de loi de finances pour 2020 (première lecture) - Mission Justice,"Président du groupe ""UDI, Agir et Indépendants""",127,64,49,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0
VTANR5L15V2238,2019-10-29,scrutin public ordinaire,l'amendement n° 653 de M. Pradié à l'article 38 et État B de la seconde partie du projet de loi de finances pour 2020 (première lecture) - Mission Justice,"Président du groupe ""Les Républicains""",125,63,47,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V2239,2019-10-30,scrutin public ordinaire,la proposition de résolution portant sur la condamnation de l'offensive militaire turque dans le Nord-Est syrien (art. 34-1 de la Constitution).,"Présidente du groupe ""Socialistes et apparentés""",121,61,121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
